date,strategy_equity,bnh_equity,position,strategy_return
2022-09-26,0.999,1.0223550542393465,1.0,-0.001
2022-09-27,0.99027566712295,1.0144491151877615,0.0,-0.00873306594299295
2022-09-28,0.99027566712295,1.0321916183966082,0.0,0.0
2022-09-29,0.99027566712295,1.0416926759601817,0.0,0.0
2022-09-30,0.99027566712295,1.0327121587376873,0.0,-0.0
2022-10-01,0.99027566712295,1.0267751276360666,0.0,-0.0
2022-10-02,0.99027566712295,1.0132618153086717,0.0,-0.0
2022-10-03,0.99027566712295,1.043690296043362,0.0,0.0
2022-10-04,0.99027566712295,1.0813744391829168,0.0,0.0
2022-10-05,0.99027566712295,1.0718271231824956,0.0,-0.0
2022-10-06,0.99027566712295,1.0613211409563694,0.0,-0.0
2022-10-07,0.99027566712295,1.038426936659971,0.0,-0.0
2022-10-08,0.99027566712295,1.032464915368329,0.0,-0.0
2022-10-09,0.99027566712295,1.033584688563745,0.0,0.0
2022-10-10,0.99027566712295,1.0172533335318372,0.0,-0.0
2022-10-11,0.99027566712295,1.0134319612832838,0.0,-0.0
2022-10-12,0.99027566712295,1.0185113503316254,0.0,0.0
2022-10-13,0.99027566712295,1.0301876178393805,0.0,0.0
2022-10-14,0.99027566712295,1.019649201536844,0.0,-0.0
2022-10-15,0.99027566712295,1.013931233377536,0.0,-0.0
2022-10-16,0.99027566712295,1.0242245331353972,0.0,0.0
2022-10-17,0.99027566712295,1.0394781197593714,0.0,0.0
2022-10-18,0.99027566712295,1.0276519111114895,0.0,-0.0
2022-10-19,0.99027566712295,1.0168332856570137,0.0,-0.0
2022-10-20,0.99027566712295,1.0124706365267253,0.0,-0.0
2022-10-21,0.99027566712295,1.0189813785864914,0.0,0.0
2022-10-22,0.99027566712295,1.0211071398568012,0.0,0.0
2022-10-23,0.99027566712295,1.0405702442339129,0.0,0.0
2022-10-24,0.99027566712295,1.0277731401184007,0.0,-0.0
2022-10-25,0.99027566712295,1.0676697126340833,0.0,0.0
2022-10-26,0.99027566712295,1.1044382577477567,0.0,0.0
2022-10-27,0.99027566712295,1.079103522128016,0.0,-0.0
2022-10-28,0.99027566712295,1.094880839330093,0.0,0.0
2022-10-29,0.99027566712295,1.1064629948456406,0.0,0.0
2022-10-30,0.99027566712295,1.096775840122335,0.0,-0.0
2022-10-31,0.99027566712295,1.0895052899446922,0.0,-0.0
2022-11-01,0.99027566712295,1.08912671515118,0.0,-0.0
2022-11-02,0.99027566712295,1.07148576782093,0.0,-0.0
2022-11-03,0.99027566712295,1.0744622589643003,0.0,0.0
2022-11-04,0.99027566712295,1.1244798584385494,0.0,0.0
2022-11-05,0.99027566712295,1.1325006460229976,0.0,0.0
2022-11-06,0.99027566712295,1.1115625887284677,0.0,-0.0
2022-11-07,0.99027566712295,1.0948430881919762,0.0,-0.0
2022-11-08,0.99027566712295,0.9861676639702078,0.0,-0.0
2022-11-09,0.99027566712295,0.8466256331291231,0.0,-0.0
2022-11-10,0.99027566712295,0.9358640065761424,0.0,0.0
2022-11-11,0.99027566712295,0.9076389162126787,0.0,-0.0
2022-11-12,0.99027566712295,0.8939086677676534,0.0,-0.0
2022-11-13,0.99027566712295,0.8682682010997815,0.0,-0.0
2022-11-14,0.99027566712295,0.8836669435083465,0.0,0.0
2022-11-15,0.99027566712295,0.8986137356718483,0.0,0.0
2022-11-16,0.99027566712295,0.8859692312273163,0.0,-0.0
2022-11-17,0.99027566712295,0.8875537156158917,0.0,0.0
2022-11-18,0.99027566712295,0.8879732317845446,0.0,0.0
2022-11-19,0.99027566712295,0.8879854610264697,0.0,0.0
2022-11-20,0.99027566712295,0.8656298750809525,0.0,-0.0
2022-11-21,0.99027566712295,0.8391009274019031,0.0,-0.0
2022-11-22,0.99027566712295,0.8627964128974904,0.0,0.0
2022-11-23,0.99027566712295,0.8827976039193127,0.0,0.0
2022-11-24,0.99027566712295,0.882576414152317,0.0,-0.0
2022-11-25,0.99027566712295,0.8784923790554561,0.0,-0.0
2022-11-26,0.99027566712295,0.8751123229285528,0.0,-0.0
2022-11-27,0.99027566712295,0.8735283702461483,0.0,-0.0
2022-11-28,0.99027566712295,0.8620504291400506,0.0,-0.0
2022-11-29,0.99027566712295,0.8742594662308095,0.0,0.0
2022-11-30,0.99027566712295,0.9126013299034742,0.0,0.0
2022-12-01,0.99027566712295,0.9026972390625383,0.0,-0.0
2022-12-02,0.99027566712295,0.908831533153475,0.0,0.0
2022-12-03,0.99027566712295,0.8977965032875393,0.0,-0.0
2022-12-04,0.99027566712295,0.909520624350654,0.0,0.0
2022-12-05,0.99027566712295,0.9021112988624678,0.0,-0.0
2022-12-06,0.99027566712295,0.9086305482209643,0.0,0.0
2022-12-07,0.99027566712295,0.8952145381228007,0.0,-0.0
2022-12-08,0.99027566712295,0.9158160254113014,0.0,0.0
2022-12-09,0.99027566712295,0.9107361046567891,0.0,-0.0
2022-12-10,0.99027566712295,0.9106792120965281,0.0,-0.0
2022-12-11,0.99027566712295,0.9084226511082351,0.0,-0.0
2022-12-12,0.99027566712295,0.9150572807057654,0.0,0.0
2022-12-13,0.99027566712295,0.9450917671679945,0.0,0.0
2022-12-14,0.99027566712295,0.9466044712235302,0.0,0.0
2022-12-15,0.99027566712295,0.9228473078121459,0.0,-0.0
2022-12-16,0.99027566712295,0.884340083520405,0.0,-0.0
2022-12-17,0.99027566712295,0.8920179206247758,0.0,0.0
2022-12-18,0.99027566712295,0.8899809542849666,0.0,-0.0
2022-12-19,0.99027566712295,0.8740653934785173,0.0,-0.0
2022-12-20,0.99027566712295,0.8983473508803457,0.0,0.0
2022-12-21,0.99027566712295,0.894578085836517,0.0,-0.0
2022-12-22,0.99027566712295,0.8944058130372223,0.0,-0.0
2022-12-23,0.99027566712295,0.892123198446567,0.0,-0.0
2022-12-24,0.99027566712295,0.895186889401926,0.0,0.0
2022-12-25,0.99027566712295,0.8949736752274904,0.0,-0.0
2022-12-26,0.99027566712295,0.8996144066850352,0.0,0.0
2022-12-27,0.99027566712295,0.8882874701314059,0.0,-0.0
2022-12-28,0.99027566712295,0.8798306834870142,0.0,-0.0
2022-12-29,0.99027566712295,0.884411863853445,0.0,0.0
2022-12-30,0.99027566712295,0.8830299595158922,0.0,-0.0
2022-12-31,0.99027566712295,0.8795696157572188,0.0,-0.0
2023-01-01,0.99027566712295,0.8835228511360966,0.0,0.0
2023-01-02,0.99027566712295,0.8865067861658562,0.0,0.0
2023-01-03,0.99027566712295,0.8866296102912794,0.0,0.0
2023-01-04,0.99027566712295,0.8959440389889504,0.0,0.0
2023-01-05,0.99027566712295,0.8949598508670534,0.0,-0.0
2023-01-06,0.99027566712295,0.9012765201745275,0.0,0.0
2023-01-07,0.99027566712295,0.9009000722056982,0.0,-0.0
2023-01-08,0.99027566712295,0.910697290106331,0.0,0.0
2023-01-09,0.99027566712295,0.9133786843249834,0.0,0.0
2023-01-10,0.99027566712295,0.9273306542431751,0.0,0.0
2023-01-11,0.99027566712295,0.954054206380687,0.0,0.0
2023-01-12,0.99027566712295,1.0020864150136812,0.0,0.0
2023-01-13,0.99027566712295,1.0596909298371175,0.0,0.0
2023-01-14,0.99027566712295,1.1141860269745179,0.0,0.0
2023-01-15,0.99027566712295,1.109750534098849,0.0,-0.0
2023-01-16,0.99027566712295,1.1264540834502208,0.0,0.0
2023-01-17,0.99027566712295,1.1237508892785713,0.0,-0.0
2023-01-18,0.99027566712295,1.0994338392694791,0.0,-0.0
2023-01-19,0.99027566712295,1.120389442867641,0.0,0.0
2023-01-20,0.99027566712295,1.2052295428709376,0.0,0.0
2023-01-21,0.99027566712295,1.2114154124604286,0.0,0.0
2023-01-22,0.99027566712295,1.2073919918670233,0.0,-0.0
2023-01-23,0.99027566712295,1.2184817874685372,0.0,0.0
2023-01-24,0.99027566712295,1.203404727293223,0.0,-0.0
2023-01-25,0.99027566712295,1.2261644099284437,0.0,0.0
2023-01-26,0.99027566712295,1.2234372889791143,0.0,-0.0
2023-01-27,0.99027566712295,1.22686732548606,0.0,0.0
2023-01-28,0.99027566712295,1.2241258484701225,0.0,-0.0
2023-01-29,0.99027566712295,1.2623927415727239,0.0,0.0
2023-01-30,0.99027566712295,1.2136804807474522,0.0,-0.0
2023-01-31,0.99027566712295,1.2295774318379282,0.0,0.0
2023-02-01,0.99027566712295,1.2618801768242047,0.0,0.0
2023-02-02,0.99027566712295,1.248921434032811,0.0,-0.0
2023-02-03,0.99027566712295,1.2458885820353507,0.0,-0.0
2023-02-04,0.99027566712295,1.2403024770063673,0.0,-0.0
2023-02-05,0.99027566712295,1.2193569758254479,0.0,-0.0
2023-02-06,0.99027566712295,1.2102972343835245,0.0,-0.0
2023-02-07,0.99027566712295,1.235709599104182,0.0,0.0
2023-02-08,0.99027566712295,1.2209568796929722,0.0,-0.0
2023-02-09,0.99027566712295,1.1589253792925973,0.0,-0.0
2023-02-10,0.99027566712295,1.149824696475533,0.0,-0.0
2023-02-11,0.99027566712295,1.162445274142385,0.0,0.0
2023-02-12,0.99027566712295,1.1582442636879784,0.0,-0.0
2023-02-13,0.99027566712295,1.1577354208826542,0.0,-0.0
2023-02-14,0.99027566712295,1.1803791915726705,0.0,0.0
2023-02-15,0.99027566712295,1.2933247480510317,0.0,0.0
2023-02-16,0.99027566712295,1.2504516843919788,0.0,-0.0
2023-02-17,0.99027566712295,1.3064004661999713,0.0,0.0
2023-02-18,0.99027566712295,1.3096959810457391,0.0,0.0
2023-02-19,0.99027566712295,1.290544456484636,0.0,-0.0
2023-02-20,0.99027566712295,1.3208751032839245,0.0,0.0
2023-02-21,0.99027566712295,1.3001364358033929,0.0,-0.0
2023-02-22,0.99027566712295,1.2857830277263507,0.0,-0.0
2023-02-23,0.99027566712295,1.2729152066901404,0.0,-0.0
2023-02-24,0.99027566712295,1.2327761761606355,0.0,-0.0
2023-02-25,0.99027566712295,1.231275701347025,0.0,-0.0
2023-02-26,0.99027566712295,1.2524259094036496,0.0,0.0
2023-02-27,0.99027566712295,1.24908892147657,0.0,-0.0
2023-02-28,0.99027566712295,1.2304515567824976,0.0,-0.0
2023-03-01,0.99027566712295,1.256366915540602,0.0,0.0
2023-03-02,0.99027566712295,1.2476655440577054,0.0,-0.0
2023-03-03,0.99027566712295,1.1885940519094105,0.0,-0.0
2023-03-04,0.99027566712295,1.1881809162148056,0.0,-0.0
2023-03-05,0.99027566712295,1.1926297017447411,0.0,0.0
2023-03-06,0.99027566712295,1.1915535284553196,0.0,-0.0
2023-03-07,0.99027566712295,1.1802792308125858,0.0,-0.0
2023-03-08,0.99027566712295,1.1540916384951019,0.0,-0.0
2023-03-09,0.99027566712295,1.0826718022393342,0.0,-0.0
2023-03-10,0.99027566712295,1.0714246216113041,0.0,-0.0
2023-03-11,0.99027566712295,1.087643786641202,0.0,0.0
2023-03-12,0.99027566712295,1.169599912374824,0.0,0.0
2023-03-13,0.99027566712295,1.2821286112153853,0.0,0.0
2023-03-14,0.99027566712295,1.3117409229781083,0.0,0.0
2023-03-15,0.99027566712295,1.2912835280618573,0.0,-0.0
2023-03-16,0.99027566712295,1.3292005585041624,0.0,0.0
2023-03-17,0.99027566712295,1.456615966710941,0.0,0.0
2023-03-18,0.99027566712295,1.4306878470047406,0.0,-0.0
2023-03-19,0.99027566712295,1.4873347590148132,0.0,0.0
2023-03-20,0.99027566712295,1.4737305249322348,0.0,-0.0
2023-03-21,0.99027566712295,1.4943851828378016,0.0,0.0
2023-03-22,0.99027566712295,1.448950890554666,0.0,-0.0
2023-03-23,0.99027566712295,1.5044844098433707,0.0,0.0
2023-03-24,0.99027566712295,1.459771111127654,0.0,-0.0
2023-03-25,0.99027566712295,1.4602219979603757,0.0,0.0
2023-03-26,0.99027566712295,1.4870784766405534,0.0,0.0
2023-03-27,0.99027566712295,1.4422482025672907,0.0,-0.0
2023-03-28,0.99027566712295,1.4494879137870353,0.0,0.0
2023-03-29,0.99027566712295,1.5073125549651258,0.0,0.0
2023-03-30,0.99027566712295,1.4902942355607218,0.0,-0.0
2023-03-31,0.99027566712295,1.5135207562137847,0.0,0.0
2023-04-01,0.99027566712295,1.5128492113202374,0.0,-0.0
2023-04-02,0.99027566712295,1.497915711811002,0.0,-0.0
2023-04-03,0.99027566712295,1.478143154442565,0.0,-0.0
2023-04-04,0.99027566712295,1.4975754198617783,0.0,0.0
2023-04-05,0.99027566712295,1.497816814463259,0.0,0.0
2023-04-06,0.99027566712295,1.4905755081250025,0.0,-0.0
2023-04-07,0.99027566712295,1.4837967861552226,0.0,-0.0
2023-04-08,0.99027566712295,1.485500904432197,0.0,0.0
2023-04-09,0.99027566712295,1.5059917968371996,0.0,0.0
2023-04-10,0.99027566712295,1.575835656003123,0.0,0.0
2023-04-11,0.99027566712295,1.6057749670608035,0.0,0.0
2023-04-12,0.99027566712295,1.589167124820151,0.0,-0.0
